MD,RPMA,WOBA,ROPA
3374.8,59.0,8.09,0.09
3374.9,59.0,8.09,0.09
3375.0,59.0,7.91,0.09
3375.1,59.0,8.33,0.08
3375.2,59.0,8.26,0.08
3375.3,59.0,8.49,0.08
3375.4,59.0,8.4,0.08
3375.5,59.0,8.54,0.08
3375.6,59.0,8.31,0.08
3375.7,59.0,8.14,0.08
3375.8,59.0,8.26,0.08
3375.9,59.0,8.315000000000001,0.08
3376.0,59.0,8.25,0.08
3376.1,59.0,8.35,0.08
3376.2,59.0,8.11,0.08
3376.3,59.0,7.86,0.08
3376.4,59.0,7.77,0.08
3376.5,59.0,7.98,0.08
3376.6,59.0,8.17,0.08
3376.7,59.0,8.36,0.09
3376.8,59.0,8.33,0.09
3376.9,59.0,8.46,0.09
3377.0,59.0,8.54,0.09
3377.1,59.0,8.74,0.09
3377.2,59.0,8.559999999999999,0.09
3377.3,59.0,8.07,0.09
3377.4,59.0,7.86,0.09
3377.5,59.0,8.08,0.09
3377.6,59.0,8.4,0.09
3377.7,59.0,8.13,0.09
3377.8,59.0,8.28,0.09
3377.9,59.0,8.4,0.09
3378.0,59.0,8.45,0.09
3378.1,59.0,7.95,0.09
3378.2,59.0,7.91,0.09
3378.3,59.0,8.22,0.09
3378.4,59.0,8.26,0.1
3378.5,59.0,7.84,0.11
3378.6,59.0,8.16,0.11
3378.7,59.0,8.219999999999999,0.1
3378.8,59.0,8.33,0.1
3378.9,59.0,8.55,0.11
3379.0,59.0,8.684999999999999,0.11
3379.1,59.0,8.87,0.11
3379.2,59.0,8.37,0.11
3379.3,59.0,8.88,0.07
3379.4,59.0,8.09,0.06
3379.5,59.0,8.62,0.06
3379.6,59.0,8.73,0.07
3379.7,59.0,8.84,0.07
3379.8,59.0,8.94,0.07
3379.9,59.0,8.85,0.07
3380.0,59.0,8.7,0.07
3380.1,59.0,8.86,0.07
3380.2,59.0,8.92,0.07
3380.3,59.0,8.84,0.07
3380.4,59.0,8.6,0.07
3380.5,59.0,8.83,0.07
3380.6,59.0,8.84,0.07
3380.7,59.0,8.7,0.07
3380.8,59.0,8.87,0.07
3380.9,59.0,8.54,0.07
3381.0,59.0,8.765,0.07
3381.1,59.0,8.92,0.07
3381.2,59.0,8.94,0.07
3381.3,59.0,8.55,0.07
3381.4,59.0,8.7,0.06
3381.5,59.0,8.9,0.06
3381.6,59.0,8.45,0.06
3381.7,59.0,8.66,0.05
3381.8,59.0,8.9,0.05
3381.9,59.0,8.7,0.06
3382.0,59.0,8.72,0.06
3382.1,59.0,8.87,0.07
3382.2,59.0,8.9,0.07
3382.3,59.0,8.88,0.06
3382.4,59.0,9.2,0.06
3382.5,59.0,9.07,0.06
3382.6,59.0,7.82,0.06
3382.7,59.0,8.27,0.04
3382.8,59.0,9.15,0.07
3382.9,59.0,9.29,0.07
3383.0,59.0,8.94,0.07
3383.1,59.0,8.82,0.04
3383.2,59.0,8.08,0.04
3383.3,59.0,8.3,0.04
3383.4,59.0,7.85,0.04
3383.5,59.0,8.95,0.05
3383.6,59.0,8.07,0.05
3383.7,59.0,8.14,0.06
3383.8,59.0,8.45,0.06
3383.9,59.0,8.3,0.06
3384.0,59.0,8.28,0.06
3384.1,59.0,8.88,0.07
3384.2,59.0,9.11,0.07
3384.3,59.0,9.0,0.07
3384.4,59.0,8.985,0.07
3384.5,59.0,9.0,0.07
3384.6,59.0,8.71,0.07
3384.7,59.0,8.42,0.07
3384.8,59.0,8.31,0.07
3384.9,59.0,8.28,0.07
3385.0,59.0,8.01,0.07
3385.1,59.0,8.2,0.07
3385.2,59.0,8.14,0.07
3385.3,59.0,8.235,0.08
3385.4,59.0,8.26,0.08
3385.5,59.0,8.37,0.08
3385.6,59.0,8.22,0.08
3385.7,59.0,8.190000000000001,0.09
3385.8,59.0,8.09,0.09
3385.9,59.0,8.26,0.08
3386.0,59.0,9.12,0.08
3386.1,59.0,9.48,0.1
3386.2,59.0,8.89,0.1
3386.3,59.0,8.55,0.04
3386.4,59.0,8.5,0.04
3386.5,59.0,7.77,0.04
3386.6,59.0,8.34,0.04
3386.7,59.0,8.82,0.06
3386.8,59.0,8.81,0.06
3386.9,59.0,8.94,0.07
3387.0,59.0,8.82,0.07
3387.1,59.0,8.54,0.07
3387.2,59.0,8.86,0.06
3387.3,59.0,8.56,0.06
3387.4,59.0,8.69,0.06
3387.5,59.0,8.895,0.06
3387.6,59.0,8.35,0.06
3387.7,59.0,8.13,0.05
3387.8,59.0,8.64,0.05
3387.9,59.0,8.26,0.05
3388.0,59.0,8.6,0.05
3388.1,59.0,8.4,0.06
3388.2,59.0,8.39,0.06
3388.3,59.0,8.67,0.06
3388.4,59.0,9.2,0.06
3388.5,59.0,7.86,0.05
3388.6,59.0,7.835,0.05
3388.7,59.0,8.61,0.04
3388.8,59.0,9.03,0.04
3388.9,59.0,8.38,0.07
3389.0,59.0,8.48,0.07
3389.1,59.0,8.65,0.06
3389.2,59.0,8.63,0.06
3389.3,59.0,8.68,0.06
3389.4,59.0,8.18,0.06
3389.5,59.0,8.69,0.06
3389.6,59.0,8.72,0.06
3389.7,59.0,8.42,0.06
3389.8,59.0,8.59,0.06
3389.9,59.0,8.7,0.06
3390.0,59.0,8.37,0.06
3390.1,59.0,8.26,0.06
3390.2,59.0,8.36,0.06
3390.3,59.0,8.64,0.06
3390.4,59.0,8.77,0.06
3390.5,59.0,8.6,0.07
3390.6,59.0,8.46,0.06
3390.7,59.0,8.6,0.06
3390.8,59.0,8.64,0.06
3390.9,59.0,8.61,0.07
3391.0,59.0,8.46,0.07
3391.1,59.0,8.24,0.07
3391.2,59.0,8.274999999999999,0.07
3391.3,59.0,8.38,0.07
3391.4,59.0,8.42,0.07
3391.5,59.0,8.46,0.06
3391.6,59.0,8.49,0.06
3391.7,59.0,8.75,0.07
3391.8,59.0,8.8,0.07
3391.9,59.0,8.72,0.07
3392.0,59.0,8.39,0.07
3392.1,59.0,8.55,0.07
3392.2,59.0,8.45,0.07
3392.3,59.0,8.2,0.07
3392.4,59.0,8.28,0.07
3392.5,59.0,7.98,0.07
3392.6,59.0,7.76,0.07
3392.7,59.0,7.95,0.07
3392.8,59.0,8.11,0.07
3392.9,59.0,8.280000000000001,0.07
3393.0,59.0,8.83,0.07
3393.1,59.0,3.68,0.08
3393.2,59.0,4.79,0.08
3393.3,59.0,6.27,0.03
3393.4,59.0,7.295,0.065
3393.5,59.0,7.97,0.1
3393.6,59.0,8.68,0.1
3393.7,59.0,8.89,0.09
3393.8,59.0,8.86,0.09
3393.9,59.0,8.86,0.09
3394.0,59.0,8.88,0.09
3394.1,59.0,8.92,0.09
3394.2,59.0,8.620000000000001,0.0849999999999999
3394.3,59.0,8.45,0.08
3394.4,59.0,8.35,0.08
3394.5,59.0,8.09,0.08
3394.6,59.0,7.85,0.08
3394.7,59.0,7.83,0.08
3394.8,59.0,7.79,0.08
3394.9,59.0,7.94,0.08
3395.0,59.0,7.7,0.09
3395.1,59.0,7.91,0.12
3395.2,59.0,8.02,0.12
3395.3,59.0,7.97,0.09
3395.4,59.0,8.21,0.09
3395.5,59.0,8.58,0.09
3395.6,59.0,8.68,0.09
3395.7,59.0,8.41,0.09
3395.8,59.0,8.21,0.09
3395.9,59.0,8.23,0.09
3396.0,59.0,8.145,0.09
3396.1,59.0,8.08,0.09
3396.2,59.0,8.1,0.09
3396.3,59.0,8.325,0.09
3396.4,59.0,8.3,0.09
3396.5,59.0,8.11,0.09
3396.6,59.0,8.09,0.09
3396.7,59.0,7.835,0.08
3396.8,59.0,7.59,0.09
3396.9,59.0,7.43,0.09
3397.0,59.0,7.27,0.09
3397.1,59.0,7.34,0.08
3397.2,59.0,7.44,0.08
3397.3,59.0,7.84,0.11
3397.4,59.0,8.32,0.09
3397.5,59.0,8.75,0.09
3397.6,59.0,8.59,0.09
3397.7,59.0,8.969999999999999,0.09
3397.8,59.0,9.135000000000002,0.09
3397.9,59.0,9.185,0.09
3398.0,59.0,9.165,0.09
3398.1,59.0,9.0,0.09
3398.2,59.0,8.78,0.09
3398.3,59.0,8.62,0.09
3398.4,59.0,8.83,0.09
3398.5,59.0,8.425,0.09
3398.6,59.0,8.41,0.09
3398.7,59.0,8.02,0.09
3398.8,59.0,7.95,0.09
3398.9,59.0,7.7,0.09
3399.0,59.0,7.735,0.09
3399.1,59.0,7.76,0.09
3399.2,59.0,7.8,0.09
3399.3,59.0,8.01,0.09
3399.4,59.0,7.66,0.09
3399.5,59.0,7.51,0.09
3399.6,59.0,8.05,0.09
3399.7,59.0,8.075,0.09
3399.8,59.0,8.08,0.09
3399.9,59.0,8.39,0.1
3400.0,59.0,8.7,0.095
3400.1,59.0,8.54,0.09
3400.2,59.0,8.71,0.09
3400.3,59.0,9.1,0.09
3400.4,59.0,8.82,0.09
3400.5,59.0,8.61,0.09
3400.6,59.0,8.635,0.09
3400.7,59.0,8.63,0.09
3400.8,59.0,8.615,0.09
3400.9,59.0,9.07,0.09
3401.0,59.0,9.01,0.09
3401.1,59.0,8.93,0.09
3401.2,59.0,9.0,0.09
3401.3,59.0,8.649999999999999,0.09
3401.4,59.0,8.655000000000001,0.09
3401.5,59.0,8.77,0.09
3401.6,59.0,8.58,0.09
3401.7,59.0,8.65,0.09
3401.8,59.0,8.49,0.09
3401.9,59.0,8.94,0.09
3402.0,59.0,8.93,0.09
3402.1,59.0,9.11,0.09
3402.2,59.0,9.03,0.09
3402.3,59.0,9.3,0.09
3402.4,59.0,9.165,0.09
3402.5,59.0,8.9,0.09
3402.6,59.0,8.86,0.09
3402.7,59.0,8.68,0.09
3402.8,59.0,8.885,0.09
3402.9,59.0,8.84,0.09
3403.0,59.0,8.76,0.09
3403.1,59.0,8.95,0.09
3403.2,59.0,8.85,0.09
3403.3,59.0,8.8,0.09
3403.4,59.0,8.84,0.09
3403.5,59.0,8.87,0.09
3403.6,59.0,8.67,0.09
3403.7,59.0,8.63,0.09
3403.8,59.0,8.85,0.09
3403.9,59.0,8.725000000000001,0.09
3404.0,59.0,8.605,0.09
3404.1,59.0,8.67,0.09
3404.2,59.0,8.725,0.09
3404.3,59.0,8.84,0.09
3404.4,59.0,9.33,0.09
3404.5,59.0,9.63,0.09
3404.6,59.0,8.99,0.06
3404.7,59.0,8.78,0.06
3404.8,59.0,8.27,0.06
3404.9,59.0,8.22,0.07
3405.0,59.0,8.055,0.07
3405.1,59.0,8.11,0.07
3405.2,59.0,8.15,0.07
3405.3,59.0,8.195,0.08
3405.4,59.0,8.55,0.08
3405.5,59.0,8.94,0.08
3405.6,59.0,9.1,0.08
3405.7,59.0,8.99,0.08
3405.8,59.0,9.15,0.08
3405.9,59.0,9.1,0.08
3406.0,59.0,8.9,0.08
3406.1,59.0,8.35,0.08
3406.2,59.0,8.01,0.08
3406.3,59.0,8.04,0.08
3406.4,59.0,8.11,0.08
3406.5,59.0,8.01,0.08
3406.6,59.0,8.025,0.08
3406.7,59.0,8.48,0.08
3406.8,59.0,8.23,0.08
3406.9,59.0,7.87,0.08
3407.0,59.0,7.89,0.08
3407.1,59.0,7.64,0.08
3407.2,59.0,7.56,0.09
3407.3,59.0,7.98,0.09
3407.4,59.0,7.945,0.09
3407.5,59.0,7.61,0.09
3407.6,59.0,7.7,0.09
3407.7,59.0,7.62,0.09
3407.8,59.0,8.89,0.09
3407.9,59.0,9.025,0.09
3408.0,59.0,8.19,0.09
3408.1,59.0,7.52,0.08
3408.2,59.0,7.73,0.08
3408.3,59.0,7.365,0.07
3408.4,59.0,7.67,0.07
3408.5,59.0,7.91,0.08
3408.6,59.0,7.91,0.08
3408.7,59.0,7.79,0.07
3408.8,59.0,7.72,0.07
3408.9,59.0,7.95,0.07
3409.0,59.0,7.824999999999999,0.075
3409.1,59.0,7.94,0.08
3409.2,59.0,8.09,0.08
3409.3,59.0,8.0,0.08
3409.4,59.0,7.87,0.08
3409.5,59.0,7.77,0.08
3409.6,59.0,7.55,0.09
3409.7,59.0,7.81,0.09
3409.8,59.0,7.98,0.09
3409.9,59.0,8.09,0.09
3410.0,59.0,8.11,0.09
3410.1,59.0,8.434999999999999,0.09
3410.2,59.0,8.32,0.09
3410.3,59.0,8.38,0.09
3410.4,59.0,8.42,0.09
3410.5,59.0,8.61,0.09
3410.6,59.0,9.52,0.09
3410.7,59.0,9.0,0.1
3410.8,59.0,7.91,0.1
3410.9,59.0,7.32,0.07
3411.0,59.0,7.49,0.07
3411.1,59.0,7.78,0.07
3411.2,59.0,7.845,0.075
3411.3,59.0,7.81,0.08
3411.4,59.0,8.135,0.08
3411.5,59.0,8.175,0.09
3411.6,59.0,8.17,0.09
3411.7,59.0,8.41,0.09
3411.8,59.0,8.8,0.09
3411.9,59.0,8.66,0.09
3412.0,59.0,8.44,0.09
3412.1,59.0,8.43,0.09
3412.2,59.0,8.47,0.09
3412.3,59.0,8.32,0.1
3412.4,59.0,8.34,0.1
3412.5,59.0,8.530000000000001,0.09
3412.6,59.0,8.44,0.09
3412.7,59.0,8.46,0.09
3412.8,59.0,8.5,0.09
3412.9,59.0,8.65,0.1
3413.0,59.0,8.88,0.1
3413.1,59.0,8.65,0.09
3413.2,59.0,8.635,0.0849999999999999
3413.3,59.0,9.04,0.08
3413.4,59.0,9.67,0.08
3413.5,59.0,9.85,0.08
3413.6,59.0,8.94,0.08
3413.7,59.0,8.78,0.06
3413.8,59.0,8.48,0.06
3413.9,59.0,8.93,0.06
3414.0,59.0,8.77,0.06
3414.1,59.0,8.77,0.06
3414.2,59.0,8.23,0.06
3414.3,59.0,7.96,0.06
3414.4,59.0,7.78,0.06
3414.5,59.0,8.2,0.06
3414.6,59.0,8.195,0.07
3414.7,59.0,8.4,0.08
3414.8,59.0,8.37,0.08
3414.9,59.0,8.24,0.08
3415.0,59.0,8.61,0.08
3415.1,59.0,8.870000000000001,0.08
3415.2,59.0,9.19,0.08
3415.3,59.0,8.34,0.08
3415.4,59.0,7.78,0.08
3415.5,59.0,7.6,0.06
3415.6,59.0,7.25,0.06
3415.7,59.0,7.36,0.07
3415.8,59.0,7.69,0.07
3415.9,59.0,8.73,0.08
3416.0,59.0,8.83,0.08
3416.1,59.0,8.055,0.08
3416.2,59.0,7.84,0.08
3416.3,59.0,8.59,0.08
3416.4,59.0,8.83,0.08
3416.5,59.0,8.03,0.08
3416.6,59.0,8.235,0.08
3416.7,59.0,8.120000000000001,0.08
3416.8,59.0,7.785,0.08
3416.9,59.0,8.07,0.08
3417.0,59.0,8.63,0.08
3417.1,59.0,8.39,0.08
3417.2,59.0,8.575,0.08
3417.3,59.0,8.65,0.08
3417.4,59.0,8.48,0.08
3417.5,59.0,8.25,0.08
3417.6,59.0,8.54,0.08
3417.7,59.0,8.11,0.08
3417.8,59.0,7.72,0.08
3417.9,59.0,7.720000000000001,0.08
3418.0,59.0,8.59,0.08
3418.1,59.0,9.45,0.09
3418.2,59.0,9.71,0.09
3418.3,59.0,9.47,0.09
3418.4,59.0,8.88,0.09
3418.5,59.0,8.9,0.09
3418.6,59.0,8.7,0.09
3418.7,59.0,8.3,0.09
3418.8,59.0,8.100000000000001,0.09
3418.9,59.0,7.98,0.09
3419.0,59.0,8.56,0.09
3419.1,59.0,8.81,0.08
3419.2,59.0,9.92,0.08
3419.3,59.0,9.635,0.08
3419.4,59.0,9.06,0.08
3419.5,59.0,8.9,0.08
3419.6,59.0,9.6,0.08
3419.7,59.0,10.4,0.08
3419.8,59.0,10.08,0.08
3419.9,59.0,8.15,0.08
3420.0,59.0,7.93,0.08
3420.1,59.0,8.03,0.04
3420.2,59.0,7.88,0.04
3420.3,59.0,7.49,0.08
3420.4,59.0,7.65,0.08
3420.5,59.0,8.11,0.08
3420.6,59.0,8.68,0.08
3420.7,59.0,8.3,0.08
3420.8,59.0,7.82,0.08
3420.9,59.0,7.79,0.08
3421.0,59.0,7.92,0.08
3421.1,59.0,8.03,0.08
3421.2,59.0,8.04,0.08
3421.3,59.0,8.56,0.08
3421.4,59.0,8.465,0.08
3421.5,59.0,8.69,0.08
3421.6,59.0,9.925,0.08
3421.7,59.0,10.55,0.08
3421.8,59.0,5.1,0.055
3421.9,59.0,0.01,0.055
3422.0,59.0,0.77,0.1949999999999999
3422.1,59.0,3.05,0.36
3422.2,59.0,4.31,0.36
3422.3,59.0,5.175000000000001,0.1
3422.4,59.0,6.045,0.105
3422.5,59.0,7.21,0.11
3422.6,59.0,8.455,0.11
3422.7,59.0,8.91,0.11
3422.8,59.0,8.58,0.11
3422.9,59.0,8.219999999999999,0.09
3423.0,59.0,8.184999999999999,0.095
3423.1,59.0,7.88,0.1
3423.2,59.0,7.94,0.1
3423.3,59.0,9.35,0.09
3423.4,59.0,10.25,0.09
3423.5,59.0,9.45,0.1
3423.6,59.0,7.24,0.1
3423.7,59.0,7.09,0.04
3423.8,59.0,7.19,0.04
3423.9,59.0,6.83,0.06
3424.0,59.0,8.07,0.06
3424.1,59.0,7.84,0.09
3424.2,59.0,8.72,0.09
3424.3,59.0,9.41,0.09
3424.4,59.0,8.99,0.09
3424.5,59.0,8.76,0.09
3424.6,59.0,9.65,0.09
3426.2,59.0,10.54,0.09
3426.3,59.0,9.42,0.07
3426.4,59.0,5.53,0.07
3426.5,59.0,6.33,0.02
3426.6,59.0,6.98,0.02
3426.7,59.0,7.465,0.06
3426.8,59.0,7.66,0.07
3426.9,59.0,7.27,0.07
3427.0,59.0,7.29,0.07
3427.1,59.0,7.66,0.05
3427.2,59.0,7.1,0.05
3427.3,59.0,6.97,0.05
3427.4,59.0,7.2,0.06
3427.5,59.0,7.68,0.06
3427.6,59.0,8.02,0.06
3427.7,59.0,8.03,0.07
3427.8,59.0,7.8,0.07
3427.9,59.0,7.18,0.06
3428.0,59.0,6.85,0.06
3428.1,59.0,7.23,0.05
3428.2,59.0,7.25,0.05
3428.3,59.0,6.64,0.06
3428.4,59.0,6.18,0.06
3428.5,59.0,6.53,0.06
3428.6,59.0,6.97,0.06
3428.7,59.0,6.92,0.09
3428.8,59.0,7.02,0.095
3428.9,59.0,7.4,0.1
3429.0,59.0,7.79,0.1
3429.1,59.0,7.92,0.12
3429.2,59.0,7.71,0.12
3429.3,59.0,7.19,0.09
3429.4,59.0,6.44,0.09
3429.5,59.0,7.07,0.07
3429.6,59.0,7.87,0.07
3429.7,59.0,8.31,0.09
3429.8,59.0,7.59,0.09
3429.9,59.0,7.0600000000000005,0.08
3430.0,59.0,7.08,0.08
3430.1,59.0,7.52,0.07
3430.2,59.0,7.07,0.07
3430.3,59.0,7.03,0.08
3430.4,59.0,7.045,0.09
3430.5,59.0,7.0,0.1
3430.6,59.0,7.19,0.1
3430.7,59.0,7.56,0.1
3430.8,59.0,8.0,0.1
3430.9,59.0,9.11,0.11
3431.0,59.0,8.96,0.11
3431.1,59.0,8.73,0.11
3431.2,59.0,8.62,0.11
3431.3,59.0,8.62,0.1
3431.4,59.0,8.52,0.1
3431.5,59.0,8.7,0.1
3431.6,59.0,9.08,0.1
3431.7,59.0,9.56,0.1
3431.8,59.0,10.14,0.1
3431.9,59.0,8.4,0.1
3432.0,59.0,7.67,0.06
3432.1,59.0,7.3,0.06
3432.2,59.0,7.28,0.09
3432.3,59.0,7.64,0.06
3432.4,59.0,7.66,0.06
3432.5,59.0,7.81,0.1
3432.6,59.0,8.44,0.1
3432.7,59.0,8.385,0.1
3432.8,59.0,7.96,0.1
3432.9,59.0,7.54,0.09
3433.0,59.0,7.335,0.095
3433.1,59.0,7.574999999999999,0.1
3433.2,59.0,8.215,0.1
3433.3,59.0,7.99,0.1
3433.4,59.0,8.18,0.1
3433.5,59.0,9.14,0.1
3433.6,59.0,8.05,0.1
3433.7,59.0,7.11,0.07
3433.8,59.0,7.55,0.07
3433.9,59.0,8.07,0.08
3434.0,59.0,8.34,0.08
3434.1,59.0,8.12,0.08
3434.2,59.0,7.83,0.08
3434.3,59.0,7.77,0.07
3434.4,59.0,7.66,0.07
3434.5,59.0,7.09,0.08
3434.6,59.0,7.14,0.08
3434.7,59.0,7.03,0.08
3434.8,59.0,7.32,0.09
3434.9,59.0,7.49,0.11
3435.0,59.0,8.34,0.11
3435.1,59.0,9.15,0.1
3435.2,59.0,9.1,0.1
3435.3,59.0,9.29,0.1
3435.4,59.0,9.06,0.1
3435.5,59.0,9.02,0.08
3435.6,59.0,8.29,0.08
3435.7,59.0,7.66,0.08
3435.8,59.0,7.41,0.08
3435.9,59.0,7.48,0.08
3436.0,59.0,8.02,0.08
3436.1,59.0,7.535,0.1
3436.2,59.0,7.91,0.1
3436.3,59.0,8.16,0.1
3436.4,59.0,8.41,0.105
3436.5,59.0,8.93,0.11
3436.6,59.0,9.2,0.105
3436.7,59.0,9.36,0.1
3436.8,59.0,8.4,0.1
3436.9,59.0,7.705,0.08
3437.0,59.0,7.57,0.08
3437.1,59.0,7.41,0.08
3437.2,59.0,7.86,0.08
3437.3,59.0,8.87,0.1
3437.4,59.0,9.68,0.1
3437.5,59.0,7.775,0.09
3437.6,59.0,7.65,0.07
3437.7,59.0,8.58,0.07
3437.8,59.0,8.08,0.07
3437.9,59.0,8.09,0.08
3438.0,59.0,8.175,0.08
3438.1,59.0,8.65,0.08
3438.2,59.0,8.45,0.08
3438.3,59.0,7.57,0.08
3438.4,59.0,7.41,0.08
3438.5,59.0,7.12,0.07
3438.6,59.0,6.890000000000001,0.08
3438.7,59.0,7.04,0.09
3438.8,59.0,7.42,0.09
3438.9,59.0,7.825,0.09
3439.0,59.0,8.17,0.1
3439.1,59.0,8.28,0.1
3439.2,59.0,8.31,0.1
3439.3,59.0,8.49,0.1
3439.4,59.0,8.43,0.095
3439.5,59.0,7.75,0.09
3439.6,59.0,7.28,0.09
3439.7,59.0,7.36,0.07
3439.8,59.0,7.960000000000001,0.08
3439.9,59.0,8.57,0.09
3440.0,59.0,9.05,0.09
3440.1,59.0,9.42,0.1
3440.2,59.0,8.625,0.09
3440.3,59.0,7.91,0.08
3440.4,59.0,7.37,0.08
3440.5,59.0,6.96,0.08
3440.6,59.0,7.18,0.1
3440.7,59.0,7.04,0.1
3440.8,59.0,6.98,0.1
3440.9,59.0,7.14,0.1
3441.0,59.0,6.98,0.1
3441.1,59.0,7.13,0.1
3441.2,59.0,7.09,0.1
3441.3,59.0,6.785,0.1
3441.4,59.0,6.89,0.1
3441.5,59.0,7.13,0.1
3441.6,59.0,7.45,0.1
3441.7,59.0,7.62,0.12
3441.8,59.0,7.67,0.12
3441.9,59.0,7.58,0.12
3442.0,59.0,7.77,0.12
3442.1,59.0,7.79,0.12
3442.2,59.0,7.71,0.12
3442.3,59.0,7.93,0.12
3442.4,59.0,7.75,0.12
3442.5,59.0,7.77,0.12
3442.6,59.0,7.775,0.1149999999999999
3442.7,59.0,7.72,0.11
3442.8,59.0,7.64,0.11
3442.9,59.0,7.79,0.11
3443.0,59.0,7.69,0.12
3443.1,59.0,7.82,0.12
3443.2,59.0,8.280000000000001,0.12
3443.3,59.0,8.515,0.11
3443.4,59.0,8.355,0.11
3443.5,59.0,8.14,0.1
3443.6,59.0,8.504999999999999,0.1
3443.7,59.0,8.61,0.1
3443.8,59.0,8.7,0.1
3443.9,59.0,8.79,0.1
3444.0,59.0,8.76,0.1
3444.1,59.0,8.63,0.09
3444.2,59.0,8.77,0.09
3444.3,59.0,8.65,0.07
3444.4,59.0,8.73,0.07
3444.5,59.0,8.06,0.07
3444.6,59.0,7.59,0.07
3444.7,59.0,7.41,0.06
3444.8,59.0,7.69,0.07
3444.9,59.0,7.5,0.07
3445.0,59.0,7.11,0.07
3445.1,59.0,6.98,0.08
3445.2,59.0,7.33,0.08
3445.3,59.0,7.585,0.08
3445.4,59.0,7.45,0.08
3445.5,59.0,7.48,0.08
3445.6,59.0,7.35,0.08
3445.7,59.0,7.36,0.08
3445.8,59.0,7.1,0.08
3445.9,59.0,7.56,0.08
3446.0,59.0,7.525,0.08
3446.1,59.0,7.41,0.09
3446.2,59.0,7.21,0.09
3446.3,59.0,7.12,0.1
3446.4,59.0,7.13,0.1
3446.5,59.0,7.29,0.09
3446.6,59.0,7.32,0.09
3446.7,59.0,7.48,0.09
3446.8,59.0,7.9,0.09
3446.9,59.0,7.66,0.09
3447.0,59.0,7.74,0.09
3447.1,59.0,7.34,0.1
3447.2,59.0,7.02,0.095
3447.3,59.0,6.859999999999999,0.09
3447.4,59.0,7.165,0.09
3447.5,59.0,7.355,0.11
3447.6,59.0,7.56,0.13
3447.7,59.0,7.59,0.13
3447.8,59.0,7.77,0.12
3447.9,59.0,8.09,0.12
3448.0,59.0,8.08,0.12
3448.1,59.0,8.34,0.12
3448.2,59.0,8.31,0.12
3448.3,59.0,7.800000000000001,0.12
3448.4,59.0,7.3,0.09
3448.5,59.0,7.09,0.09
3448.6,59.0,7.115,0.095
3448.7,59.0,7.0,0.1
3448.8,59.0,7.23,0.1
3448.9,59.0,7.3,0.1
3449.0,59.0,7.13,0.1
3449.1,59.0,7.140000000000001,0.1
3449.2,59.0,7.12,0.1
3449.3,59.0,7.22,0.1
3449.4,59.0,7.29,0.1
3449.5,59.0,7.16,0.1
3449.6,59.0,7.18,0.1
3449.7,59.0,7.34,0.1
3449.8,59.0,7.404999999999999,0.1
3449.9,59.0,7.18,0.1
3450.0,59.0,7.4,0.1
3450.1,59.0,7.785,0.11
3450.2,59.0,8.11,0.11
3450.3,59.0,8.96,0.11
3450.4,59.0,8.35,0.11
3450.5,59.0,7.42,0.09
3450.6,59.0,6.74,0.08
3450.7,59.0,7.29,0.08
3450.8,59.0,3.215,0.06
3450.9,59.0,4.45,0.04
3451.0,59.0,5.2,0.12
3451.1,59.0,6.039999999999999,0.12
3451.2,59.0,6.55,0.125
3451.3,59.0,6.915,0.13
3451.4,59.0,7.125,0.14
3451.5,59.0,7.635,0.15
3451.6,59.0,7.93,0.15
3451.7,59.0,7.82,0.12
3451.8,59.0,7.57,0.125
3451.9,59.0,7.52,0.13
3452.0,59.0,7.79,0.13
3452.1,59.0,7.57,0.14
3452.2,59.0,7.7,0.14
3452.3,59.0,7.63,0.14
3452.4,59.0,7.970000000000001,0.135
3452.5,59.0,7.86,0.13
3452.6,59.0,7.79,0.13
3452.7,59.0,7.945,0.13
3452.8,59.0,8.03,0.135
3452.9,59.0,7.91,0.14
3453.0,59.0,7.97,0.14
3453.1,59.0,8.205,0.14
3453.2,59.0,8.615,0.14
3453.3,59.0,8.4,0.14
3453.4,59.0,8.15,0.14
3453.5,59.0,8.094999999999999,0.14
3453.6,59.0,8.04,0.14
3453.7,59.0,7.775,0.14
3453.8,59.0,7.81,0.14
3453.9,59.0,8.175,0.12
3454.0,59.0,8.265,0.125
3454.1,59.0,8.77,0.13
3454.2,59.0,8.94,0.13
3454.3,59.0,8.99,0.12
3454.4,59.0,8.57,0.12
3454.5,59.0,8.49,0.12
3454.6,59.0,8.4,0.12
3454.7,59.0,8.36,0.13
3454.8,59.0,8.18,0.13
3454.9,59.0,8.28,0.11
3455.0,59.0,8.04,0.11
3455.1,59.0,7.85,0.13
3455.2,59.0,7.89,0.13
3455.3,59.0,7.615,0.12
3455.4,59.0,7.65,0.12
3455.5,59.0,7.66,0.12
3455.6,59.0,7.904999999999999,0.125
3455.7,59.0,7.8,0.13
3455.8,59.0,7.59,0.125
3455.9,59.0,7.26,0.12
3456.0,59.0,7.14,0.12
3456.1,59.0,7.255,0.12
3456.2,59.0,7.47,0.12
3456.3,59.0,7.5,0.13
3456.4,59.0,7.66,0.135
3456.5,59.0,7.67,0.14
3456.6,59.0,7.449999999999999,0.135
3456.7,59.0,7.6,0.13
3456.8,59.0,7.96,0.13
3456.9,59.0,7.475,0.13
3457.0,59.0,7.76,0.13
3457.1,59.0,7.585,0.13
3457.2,59.0,7.645,0.13
3457.3,59.0,7.37,0.13
3457.4,59.0,7.78,0.13
