MD,TVD,RPMA,WOBA,MFIA,HKLA,TQA,SPPA,DBTM,STKC,MFOA,ROPA
1792.1,1720.7,100.58,4.41,1016.78,55.34,5.38,18.98,1792.45,140924.0,27.28,17.0
1792.2,1720.79,100.43,5.28,1016.78,54.47,5.17,18.95,1792.53,140943.0,27.1,17.0
1792.3,1720.88,100.7,5.38,1016.78,54.37,5.63,18.87,1792.63,140980.97,26.19,17.0
1792.4,1720.97,100.67,5.37,1016.78,54.38,5.45,18.82,1792.73,141007.99,26.65,17.0
1792.5,1721.06,100.87,5.43,1016.78,54.32,5.01,18.77,1792.83,141036.0,27.2,17.0
1792.6,1721.15,99.91,5.41,1016.78,54.34,6.62,18.75,1792.93,141066.0,27.06,17.0
1792.7,1721.24,100.38,5.23,1016.9,54.52,5.49,18.78,1793.03,141095.0,26.95,13.88
1792.8,1721.33,100.78,5.13,1016.78,54.62,5.26,18.77,1793.14,141124.99,27.26,13.88
1792.9,1721.42,99.4,5.05,1016.78,54.71,5.98,18.79,1793.24,141147.99,27.46,13.88
1793.0,1721.51,100.28,4.81,1016.78,54.95,5.78,18.82,1793.35,141173.0,27.25,13.88
1793.1,1721.6,100.2,3.41,1016.78,56.34,6.13,18.8,1793.47,141199.0,26.68,13.88
1793.2,1721.69,99.59,4.87,1016.78,54.88,5.78,18.78,1793.57,141222.0,26.72,13.88
1793.3,1721.78,100.36,4.88,1016.78,54.88,5.58,18.8,1793.66,141241.99,27.21,13.88
1793.4,1721.87,100.85,4.98,1016.78,54.77,6.31,18.85,1793.77,141265.99,27.03,13.88
1793.5,1721.96,99.96,4.91,1016.78,54.84,6.27,18.82,1793.87,141289.0,27.24,13.88
1793.6,1722.05,100.71,4.83,1016.78,54.92,5.86,18.81,1793.97,141311.0,27.14,13.88
1793.7,1722.14,100.69,4.88,1016.78,54.87,6.16,18.8,1794.07,141334.0,25.59,14.89
1793.8,1722.22,100.27,5.0,1016.78,54.75,6.13,18.78,1794.18,141357.99,27.35,14.89
1793.9,1722.31,100.67,5.02,1016.78,54.73,6.01,18.79,1794.28,141379.0,26.7,14.89
1794.0,1722.4,100.44,5.11,1016.78,54.64,6.21,18.84,1794.39,141404.0,27.4,14.89
1794.1,1722.49,100.19,5.21,1016.78,54.54,5.78,18.85,1794.48,141424.0,27.13,14.89
1794.2,1722.58,100.73,5.12,1016.78,54.64,6.69,18.8,1794.58,141448.0,27.08,14.89
1794.3,1722.67,101.06,5.07,1017.14,54.68,7.01,15.42,1794.69,141472.99,26.97,14.89
1794.4,1722.76,101.08,4.13,1017.38,55.62,6.34,7.57,1794.76,141497.99,26.99,14.89
1794.5,1722.85,100.97,3.67,1017.5,56.09,6.79,7.04,1794.88,141535.0,23.29,14.89
1794.6,1722.94,100.58,3.93,1016.78,55.82,6.45,16.73,1794.97,141568.0,23.32,14.89
1794.7,1723.03,102.0,3.5,1016.43,56.26,5.65,12.12,1795.08,141604.0,25.38,13.17
1794.8,1723.12,100.97,3.34,1017.02,56.41,6.4,13.3,1795.18,141636.98,23.72,13.17
1794.9,1723.21,100.92,3.62,1018.21,56.13,6.98,11.8,1795.28,141668.99,24.46,13.17
1795.0,1723.3,100.31,3.41,1016.55,56.34,7.22,13.08,1795.38,141704.0,23.0,13.17
1795.1,1723.38,100.82,3.83,1016.31,55.93,6.44,15.48,1795.49,141739.0,24.79,13.17
1795.2,1723.47,101.26,4.46,1016.78,55.29,5.01,18.81,1795.59,141774.0,24.51,13.17
1795.3,1723.56,100.97,4.67,1016.78,55.08,5.42,19.14,1795.68,141838.96,26.43,13.17
1795.4,1723.65,100.82,4.71,1016.9,55.04,6.3,19.27,1795.79,141881.99,26.88,13.17
1795.5,1723.74,100.68,4.76,1016.78,54.99,7.21,19.12,1795.9,141920.0,26.74,13.17
1795.6,1723.83,100.04,5.36,1016.78,54.4,7.72,19.1,1796.0,141956.0,26.74,13.17
1795.7,1723.92,101.03,5.73,1016.78,54.02,5.9,19.14,1796.11,141991.0,26.69,9.01
1795.8,1724.01,100.81,5.11,1016.78,54.64,5.07,19.28,1796.17,142077.93,27.14,9.01
1795.9,1724.1,101.97,5.17,1016.78,54.58,6.35,19.11,1796.29,142167.98,27.33,9.01
1796.0,1724.19,101.74,5.43,1016.78,54.33,6.01,19.09,1796.39,142222.0,26.86,9.01
1796.1,1724.27,101.24,5.6,1016.78,54.15,4.54,19.16,1796.49,142273.0,27.21,9.01
1796.2,1724.36,100.92,5.53,1016.78,54.22,6.49,19.15,1796.58,142321.0,26.42,9.01
1796.3,1724.45,100.67,5.58,1016.78,54.18,5.28,19.02,1796.68,142375.98,27.03,9.01
1796.4,1724.54,100.55,5.62,1016.9,54.13,5.81,18.99,1796.77,142425.99,25.52,9.01
1796.5,1724.63,101.0,5.8,1016.78,53.96,6.32,18.92,1796.87,142476.0,27.46,9.01
1796.6,1724.72,101.34,5.66,1017.26,54.09,6.54,18.88,1796.97,142531.0,27.07,9.01
1796.7,1724.81,100.95,5.54,1016.78,54.21,5.96,18.91,1797.06,142578.0,27.46,5.77
1796.8,1724.9,100.06,5.56,1016.9,54.2,5.66,18.85,1797.15,142629.98,27.65,5.77
1796.9,1724.99,101.0,5.55,1016.78,54.21,5.74,18.79,1797.25,142684.99,27.26,5.77
1797.0,1725.07,101.24,5.5,1016.78,54.25,5.7,18.88,1797.34,142733.0,27.39,5.77
1797.1,1725.16,102.33,5.57,1016.78,54.18,7.04,18.89,1797.44,142785.0,27.0,5.77
1797.2,1725.25,101.15,5.36,1016.78,54.39,6.37,18.87,1797.53,142834.0,27.34,5.77
1797.3,1725.34,100.51,5.48,1016.78,54.27,7.02,18.93,1797.65,142885.98,27.3,5.77
1797.4,1725.43,100.93,5.58,1016.78,54.18,6.79,18.91,1797.74,142924.99,26.39,5.77
1797.5,1725.52,100.57,5.49,1016.9,54.27,7.0,18.92,1797.83,142964.0,27.19,5.77
1797.6,1725.61,100.85,5.48,1016.9,54.27,6.6,18.84,1797.92,143005.0,27.25,5.77
1797.7,1725.69,100.48,5.56,1016.78,54.19,6.36,18.87,1798.02,143045.0,27.33,7.01
1797.8,1725.78,100.76,5.75,1016.78,54.0,6.44,18.85,1798.12,143088.98,27.19,7.01
1797.9,1725.87,101.15,5.69,1016.78,54.07,6.31,18.86,1798.21,143127.99,27.4,7.01
1798.0,1725.96,99.87,5.73,1016.78,54.02,7.23,18.86,1798.31,143168.0,27.21,7.01
1798.1,1726.05,101.4,5.65,1016.78,54.1,6.09,18.87,1798.41,143211.0,26.19,7.01
1798.2,1726.14,101.19,5.53,1016.78,54.22,5.85,18.85,1798.51,143254.0,27.22,7.01
1798.3,1726.23,101.21,5.7,1016.55,54.06,5.52,18.84,1798.62,143300.98,26.32,7.01
1798.4,1726.31,100.9,5.57,1016.78,54.18,7.17,18.86,1798.71,143341.99,27.55,7.01
1798.5,1726.4,100.18,5.66,1016.78,54.09,5.98,18.83,1798.82,143387.0,27.43,7.01
1798.6,1726.49,100.94,5.79,1016.78,53.96,7.4,18.83,1798.91,143428.0,27.07,7.01
1798.7,1726.58,101.14,5.81,1016.78,53.95,5.63,18.83,1799.01,143473.0,27.51,7.95
1798.8,1726.67,100.46,5.84,1016.78,53.92,5.59,18.85,1799.11,143516.98,27.44,7.95
1798.9,1726.76,101.35,5.7,1016.78,54.05,5.67,18.86,1799.21,143557.99,27.41,7.95
1799.0,1726.85,101.16,5.88,1016.78,53.87,6.24,18.85,1799.32,143604.0,27.82,7.95
1799.1,1726.93,100.63,5.82,1016.78,53.93,6.07,18.88,1799.41,143644.0,27.95,7.95
1799.2,1727.02,101.22,5.73,1016.78,54.02,5.57,18.87,1799.52,143691.0,27.44,7.95
1799.3,1727.11,100.85,5.69,1016.9,54.07,6.26,18.86,1799.61,143730.98,27.84,7.95
1799.4,1727.2,100.47,5.73,1016.78,54.02,5.56,18.94,1799.71,143774.99,27.89,7.95
1799.5,1727.29,101.29,5.52,1016.78,54.23,6.29,18.88,1799.81,143819.0,28.06,7.95
1799.6,1727.38,101.06,5.48,1016.78,54.27,5.82,18.85,1799.92,143863.0,28.06,7.95
1799.7,1727.46,100.09,5.6,1017.14,54.16,7.07,18.84,1800.02,143905.0,28.2,7.97
1799.8,1727.55,100.81,5.57,1016.78,54.18,5.97,18.89,1800.12,143948.98,27.91,7.97
1799.9,1727.64,100.32,5.53,1016.78,54.23,5.9,18.96,1800.21,143990.99,28.08,7.97
1800.0,1727.73,101.05,5.4,1016.78,54.35,4.89,18.99,1800.32,144035.0,27.62,7.97
1800.1,1727.82,101.06,5.42,1016.78,54.33,5.17,18.92,1800.42,144078.0,27.97,7.97
1800.2,1727.91,100.21,5.44,1016.78,54.31,6.12,18.89,1800.52,144122.0,28.11,7.97
1800.3,1727.99,100.47,5.43,1016.78,54.32,6.42,18.92,1800.62,144164.98,28.27,7.97
1800.4,1728.08,101.18,5.43,1016.78,54.32,6.54,18.89,1800.72,144207.99,27.84,7.97
1800.5,1728.17,100.29,5.38,1016.78,54.37,5.72,18.91,1800.82,144253.0,28.18,7.97
1800.6,1728.26,100.36,5.39,1016.78,54.36,6.53,18.88,1800.92,144294.0,28.32,7.97
1800.7,1728.35,100.45,5.22,1016.78,54.53,6.49,18.88,1801.03,144339.0,28.04,7.97
1800.8,1728.44,100.2,5.23,1017.02,54.52,6.14,18.88,1801.12,144380.98,27.88,7.97
1800.9,1728.52,100.97,5.26,1016.78,54.49,6.1,18.9,1801.22,144423.99,27.55,7.97
1801.0,1728.61,101.37,5.2,1017.14,54.55,5.16,18.91,1801.32,144468.0,27.8,7.97
1801.1,1728.7,100.69,5.25,1016.78,54.5,5.59,18.9,1801.43,144513.0,27.87,7.97
1801.2,1728.79,100.7,5.32,1016.78,54.43,4.97,18.86,1801.53,144554.0,27.74,7.97
1801.3,1728.88,101.39,5.16,1016.9,54.59,6.06,18.85,1801.63,144599.98,27.56,7.97
1801.4,1728.96,100.27,5.39,1016.78,54.36,6.04,18.88,1801.73,144640.99,28.14,7.97
1801.5,1729.05,100.82,5.38,1016.78,54.37,6.81,18.9,1801.83,144686.0,27.45,7.97
1801.6,1729.14,101.6,5.43,1016.78,54.33,5.47,18.9,1801.93,144726.0,27.84,7.97
1801.7,1729.23,100.57,5.29,1016.78,54.46,5.3,18.91,1802.03,144773.0,27.81,7.93
1801.8,1729.32,101.48,5.39,1016.78,54.36,5.84,18.92,1802.13,144812.98,27.93,7.93
1801.9,1729.4,101.12,5.38,1016.78,54.37,6.16,18.95,1802.24,144860.99,27.97,7.93
1802.0,1729.49,100.4,5.41,1016.78,54.34,6.22,18.89,1802.33,144901.0,28.07,7.93
1802.1,1729.58,100.94,5.35,1016.78,54.4,6.17,18.89,1802.43,144945.0,27.39,7.93
1802.2,1729.67,100.9,5.23,1016.78,54.52,5.96,18.89,1802.53,144987.0,27.34,7.93
1802.3,1729.76,100.48,4.91,1017.14,54.84,6.2,18.89,1802.65,145031.98,27.85,7.93
1802.4,1729.84,101.18,5.01,1016.78,54.75,5.99,18.9,1802.75,145066.99,27.69,7.93
1802.5,1729.93,100.11,4.62,1017.02,55.13,6.25,18.89,1802.85,145102.0,27.99,7.93
1802.6,1730.02,101.66,4.52,1016.78,55.23,5.82,18.92,1802.95,145135.0,28.01,7.93
1802.7,1730.11,99.53,4.2,1016.78,55.56,6.58,18.89,1803.06,145167.0,28.17,8.77
1802.8,1730.2,100.49,4.46,1016.78,55.29,6.72,18.91,1803.17,145196.99,27.88,8.77
1802.9,1730.28,99.98,4.28,1016.78,55.47,6.17,18.94,1803.28,145224.99,27.93,8.77
1803.0,1730.37,100.51,4.33,1017.02,55.42,6.07,18.89,1803.38,145246.0,28.02,8.77
1803.1,1730.46,101.56,4.29,1016.9,55.46,5.83,18.96,1803.48,145269.0,28.07,8.77
1803.2,1730.55,99.86,4.39,1016.78,55.36,5.56,18.96,1803.58,145290.0,27.65,8.77
1803.3,1730.64,100.78,4.34,1016.78,55.41,6.45,18.92,1803.68,145310.99,27.94,8.77
1803.4,1730.72,99.83,4.17,1016.55,55.58,6.98,18.89,1803.79,145335.99,27.67,8.77
1803.5,1730.81,99.86,4.12,1016.78,55.63,5.17,18.97,1803.88,145356.0,27.68,8.77
1803.6,1730.9,100.48,4.39,1016.78,55.36,6.37,18.93,1803.98,145377.0,27.84,8.77
1803.7,1730.99,101.02,4.45,1016.78,55.31,6.3,18.95,1804.07,145397.0,27.86,14.86
1803.8,1731.08,99.84,4.63,1016.78,55.12,5.7,18.95,1804.18,145419.99,26.76,14.86
1803.9,1731.16,100.74,5.01,1016.78,54.74,5.43,19.02,1804.29,145442.99,27.91,14.86
1804.0,1731.25,100.88,6.01,1016.78,53.74,5.87,18.97,1804.36,145463.0,27.86,14.86
1804.1,1731.34,100.97,5.61,1016.9,54.14,6.38,18.89,1804.44,145561.0,28.0,14.86
1804.2,1731.43,100.7,5.66,1016.78,54.09,5.52,18.93,1804.55,145618.0,27.63,14.86
1804.3,1731.51,100.67,5.71,1016.78,54.04,6.4,18.93,1804.64,145670.97,28.38,14.86
1804.4,1731.6,101.7,5.71,1016.9,54.04,6.37,18.92,1804.73,145722.99,28.07,14.86
1804.5,1731.69,100.54,4.44,1016.78,55.31,6.35,18.92,1804.82,145777.0,27.65,14.86
1804.6,1731.78,100.35,4.55,1016.78,55.2,6.75,18.92,1804.93,145818.0,27.99,14.86
1804.7,1731.87,100.62,4.15,1016.78,55.61,7.4,18.92,1805.02,145856.0,27.77,7.34
1804.8,1731.95,100.9,3.58,1016.78,56.17,6.24,18.91,1805.13,145892.98,28.01,7.34
1804.9,1732.04,100.52,3.61,1016.78,56.14,6.45,18.92,1805.22,145922.99,28.04,7.34
1805.0,1732.13,99.3,3.7,1016.78,56.05,6.77,18.94,1805.33,145953.0,28.04,7.34
1805.1,1732.22,100.83,3.99,1017.14,55.77,5.86,18.93,1805.42,145974.0,27.99,7.34
1805.2,1732.3,100.2,4.18,1016.78,55.57,5.73,18.93,1805.52,145995.0,28.15,7.34
1805.3,1732.39,100.32,4.19,1016.9,55.57,6.61,18.98,1805.62,146018.99,27.98,7.34
1805.4,1732.48,100.19,4.14,1016.78,55.61,6.58,19.09,1805.71,146038.99,27.89,7.34
1805.5,1732.57,100.14,4.31,1016.78,55.44,6.96,19.12,1805.79,146059.0,27.92,7.34
1805.6,1732.65,100.43,4.28,1016.78,55.47,5.72,19.13,1805.9,146084.0,27.77,7.34
1805.7,1732.74,100.82,4.32,1017.14,55.43,5.84,19.29,1805.98,146103.0,27.73,7.34
1805.8,1732.83,99.34,4.38,1016.78,55.38,6.89,19.45,1806.08,146127.99,28.04,13.08
1805.9,1732.92,100.3,4.5,1017.02,55.25,5.36,19.84,1806.17,146147.0,27.93,13.08
1806.0,1733.0,100.64,3.94,1016.78,55.82,6.35,18.95,1806.21,146283.0,27.6,13.08
1806.1,1733.09,101.4,4.16,1017.14,55.59,6.18,19.03,1806.31,146367.0,27.86,13.08
1806.2,1733.18,101.71,4.11,1016.78,55.65,5.75,19.09,1806.4,146424.0,26.75,13.08
1806.3,1733.27,101.26,4.15,1016.78,55.6,6.31,18.94,1806.5,146478.97,28.39,13.08
1806.4,1733.35,100.92,4.29,1017.14,55.46,6.95,18.92,1806.59,146532.99,27.83,13.08
1806.5,1733.44,100.47,4.23,1016.78,55.52,6.45,18.91,1806.69,146588.0,27.79,13.08
1806.6,1733.53,100.96,4.09,1016.78,55.66,6.12,18.91,1806.79,146639.0,28.02,13.08
1806.7,1733.62,101.05,4.16,1016.9,55.59,6.43,18.9,1806.88,146681.0,27.96,13.08
1806.8,1733.7,100.18,4.05,1016.78,55.7,6.77,18.88,1806.98,146719.98,27.93,13.08
1806.9,1733.79,101.17,4.2,1016.78,55.55,5.83,18.9,1807.08,146757.99,27.76,5.5
1807.0,1733.88,100.6,4.39,1016.66,55.36,5.9,18.88,1807.16,146793.0,27.64,5.5
1807.1,1733.97,100.44,4.44,1016.78,55.32,6.98,18.91,1807.26,146829.0,28.15,5.5
1807.2,1734.05,100.96,4.51,1016.78,55.24,7.17,18.91,1807.35,146864.0,27.51,5.5
1807.3,1734.14,100.5,4.26,1016.9,55.5,7.4,18.9,1807.45,146899.98,28.04,5.5
1807.4,1734.23,100.92,3.77,1016.57,55.89,6.33,18.88,1807.49,147557.51,27.76,5.5
1807.5,1734.32,100.86,2.8,1016.14,56.65,6.82,18.86,1807.54,148835.91,27.34,5.5
1807.6,1734.4,100.8,1.84,1015.71,57.42,7.31,18.84,1807.6,150114.0,26.92,5.5
1807.7,1734.49,100.34,1.87,1015.71,57.39,7.1,18.85,1807.71,150188.0,26.98,5.5
1807.8,1734.58,99.44,1.89,1015.71,57.37,6.82,18.85,1807.81,150248.97,27.34,5.5
1807.9,1734.67,100.15,1.86,1015.36,57.4,6.93,18.85,1807.92,150296.99,26.86,5.5
1808.0,1734.75,100.58,1.91,1015.71,57.35,7.12,18.83,1808.02,150340.0,26.94,5.19
1808.1,1734.84,99.09,2.01,1015.59,57.25,6.56,18.83,1808.14,150377.0,26.87,5.19
1808.2,1734.93,100.74,2.13,1015.71,57.13,6.14,18.84,1808.24,150409.0,26.87,5.19
1808.3,1735.01,99.41,2.43,1015.71,56.83,6.76,18.85,1808.34,150439.99,26.74,5.19
1808.4,1735.1,100.37,3.15,1015.59,56.68,6.42,18.85,1808.45,150473.99,26.96,5.19
1808.5,1735.19,99.35,3.05,1015.47,56.78,7.3,18.95,1808.55,150505.0,27.0,5.19
1808.6,1735.28,100.13,3.07,1015.71,56.76,5.88,18.89,1808.67,150537.0,26.94,5.19
1808.7,1735.36,99.75,3.35,1015.71,56.47,7.02,18.88,1808.76,150563.0,27.27,5.19
1808.8,1735.45,98.57,3.53,1015.95,56.29,7.4,18.93,1808.87,150589.99,27.26,5.19
1808.9,1735.54,100.44,4.1,1015.71,55.73,6.17,18.94,1808.99,150616.0,26.95,5.19
1809.0,1735.63,100.64,4.63,1015.71,55.2,5.75,18.98,1809.08,150641.0,26.99,11.86
1809.1,1735.71,101.08,5.17,1015.71,54.66,5.65,19.01,1809.16,150671.0,27.64,11.86
1809.2,1735.8,99.36,5.35,1015.36,54.48,7.02,18.95,1809.27,150709.0,27.27,11.86
1809.3,1735.89,100.88,5.5,1015.71,54.33,6.22,18.98,1809.37,150745.98,26.95,11.86
1809.4,1735.97,100.09,5.67,1015.71,54.16,7.28,19.01,1809.45,150781.99,27.33,11.86
1809.5,1736.06,100.11,5.73,1015.47,54.1,6.53,19.07,1809.56,150831.0,27.81,11.86
1809.6,1736.15,100.39,5.63,1015.71,54.2,6.06,18.9,1809.66,150880.0,27.04,11.86
1809.7,1736.23,99.14,5.52,1015.71,54.31,5.9,18.91,1809.77,150928.0,27.16,11.86
1809.8,1736.32,100.69,5.14,1016.55,54.69,6.15,8.76,1809.85,150983.97,26.87,11.86
1809.9,1736.41,99.72,4.18,1016.43,55.65,6.87,9.33,1809.95,151078.98,22.17,11.86
1810.0,1736.5,100.31,3.35,1016.07,56.48,7.52,9.63,1810.06,151177.0,21.65,6.84
1810.1,1736.58,99.96,3.4,1016.07,56.43,6.46,18.77,1810.16,151268.0,24.67,6.84
1810.2,1736.67,101.19,3.44,1015.83,56.39,5.67,18.9,1810.28,151332.0,28.29,6.84
1810.3,1736.76,99.74,3.57,1016.07,56.25,7.04,18.95,1810.39,151373.98,27.88,6.84
1810.4,1736.84,99.97,3.73,1015.24,56.1,6.31,19.03,1810.49,151408.99,27.27,6.84
1810.5,1736.93,99.59,3.73,1015.83,56.1,6.2,19.03,1810.61,151451.0,27.78,6.84
1810.6,1737.02,99.99,3.84,1015.71,55.99,6.28,18.95,1810.71,151482.0,26.69,6.84
1810.7,1737.1,99.74,3.72,1015.71,56.1,6.76,18.92,1810.83,151515.0,26.2,6.84
1810.8,1737.19,100.06,3.87,1015.47,55.96,6.48,18.91,1810.91,151537.99,27.11,6.84
1810.9,1737.28,99.47,4.02,1015.83,55.81,7.32,18.89,1811.02,151567.99,26.82,7.71
1811.0,1737.37,99.64,4.05,1015.71,55.78,6.88,18.92,1811.13,151596.0,26.64,7.71
1811.1,1737.45,100.98,4.12,1015.36,55.71,6.41,19.05,1811.24,151622.0,26.69,7.71
1811.2,1737.54,99.36,4.18,1015.36,55.65,6.45,19.1,1811.34,151644.0,25.55,7.71
1811.3,1737.63,100.6,4.06,1015.71,55.77,6.33,19.07,1811.44,151667.99,27.34,7.71
1811.4,1737.71,99.79,4.06,1015.12,55.77,6.05,19.19,1811.55,151693.99,26.69,7.71
1811.5,1737.8,99.17,4.31,1015.59,55.52,6.11,19.32,1811.65,151718.0,26.71,7.71
1811.6,1737.89,99.93,4.37,1015.71,55.46,6.47,19.24,1811.75,151740.0,27.46,7.71
1811.7,1737.97,99.26,4.51,1015.47,55.32,6.77,19.12,1811.86,151766.0,27.11,7.71
1811.8,1738.06,99.5,4.42,1015.36,55.4,6.56,19.19,1811.97,151791.99,27.07,7.71
1811.9,1738.15,99.42,4.35,1015.95,55.47,7.02,19.29,1812.06,151811.99,27.18,14.39
1812.0,1738.23,99.35,4.44,1015.47,55.39,5.63,19.32,1812.17,151838.0,26.38,14.39
1812.1,1738.32,100.41,5.24,1015.59,54.58,6.64,19.43,1812.25,151863.0,26.96,14.39
1812.2,1738.41,99.81,5.18,1015.71,54.65,6.21,19.0,1812.32,151967.0,26.8,14.39
1812.3,1738.49,99.93,4.99,1015.59,54.84,5.64,18.96,1812.42,152062.95,26.87,14.39
1812.4,1738.58,100.65,5.38,1015.71,54.45,5.91,18.92,1812.53,152139.98,26.95,14.39
1812.5,1738.67,100.4,5.31,1015.71,54.52,5.61,18.98,1812.63,152202.0,27.1,14.39
1812.6,1738.75,99.73,5.42,1015.71,54.41,6.77,18.95,1812.74,152266.0,27.03,14.39
1812.7,1738.84,100.21,3.05,1016.19,56.78,6.8,8.38,1812.83,152352.0,22.59,14.39
1812.8,1738.93,100.83,2.89,1016.31,56.94,6.88,8.56,1812.94,152450.95,22.83,14.39
1812.9,1739.01,100.45,3.25,1015.71,56.58,5.99,18.83,1813.06,152541.98,26.86,4.83
1813.0,1739.1,99.65,3.29,1015.71,56.54,6.37,18.86,1813.17,152590.0,27.55,4.83
1813.1,1739.19,100.92,3.26,1016.07,56.56,6.35,18.88,1813.27,152627.0,27.22,4.83
1813.2,1739.27,100.18,3.44,1015.47,56.39,7.07,18.87,1813.38,152665.0,26.97,4.83
1813.3,1739.36,99.92,3.5,1015.71,56.33,6.83,18.91,1813.49,152700.98,27.04,4.83
1813.4,1739.45,99.82,3.84,1015.71,55.99,6.45,18.92,1813.59,152732.99,27.19,4.83
1813.5,1739.53,99.79,3.92,1015.12,55.91,6.53,18.93,1813.7,152761.0,27.06,4.83
1813.6,1739.62,99.31,4.01,1015.59,55.82,7.27,18.94,1813.8,152789.0,27.11,4.83
1813.7,1739.71,99.64,3.82,1015.71,56.01,7.77,18.9,1813.9,152813.0,27.67,4.83
1813.8,1739.79,98.95,3.78,1015.71,56.05,6.96,18.94,1814.02,152842.99,27.19,10.39
1813.9,1739.88,99.06,4.19,1015.71,55.64,6.53,18.97,1814.12,152865.99,27.22,10.39
1814.0,1739.97,99.7,4.16,1015.36,55.67,6.46,19.03,1814.23,152892.0,27.28,10.39
1814.1,1740.05,99.45,4.19,1015.36,55.63,6.89,19.02,1814.34,152918.0,27.22,10.39
1814.2,1740.14,99.5,4.36,1015.71,55.47,6.47,18.99,1814.42,152938.0,26.86,10.39
1814.3,1740.23,100.13,4.33,1015.47,55.5,6.48,18.96,1814.54,152961.99,27.0,10.39
1814.4,1740.31,99.13,4.46,1015.71,55.36,7.05,18.95,1814.64,152983.0,27.38,10.39
1814.5,1740.4,100.04,5.03,1015.47,54.8,6.06,18.92,1814.74,153005.0,27.14,10.39
1814.6,1740.48,99.82,5.42,1015.71,54.41,6.86,18.9,1814.81,153033.0,27.13,10.39
1814.7,1740.57,100.34,5.13,1015.47,54.7,7.18,18.88,1814.91,153080.0,27.17,10.39
1814.8,1740.66,99.7,4.88,1015.36,54.95,6.29,18.87,1815.01,153128.98,27.39,12.01
1814.9,1740.74,100.04,4.8,1015.83,55.03,7.55,18.87,1815.13,153171.99,27.31,12.02
1815.0,1740.83,100.34,4.53,1015.71,55.3,7.49,18.91,1815.23,153210.0,27.12,12.02
1815.1,1740.92,100.06,4.56,1015.71,55.27,6.8,18.89,1815.34,153242.0,27.27,12.02
1815.2,1741.0,100.16,4.41,1015.47,55.42,4.76,18.91,1815.45,153276.0,27.17,12.02
1815.3,1741.09,100.29,4.42,1015.36,55.41,6.47,18.95,1815.55,153304.99,27.17,12.02
1815.4,1741.18,99.83,4.49,1015.71,55.34,5.85,18.99,1815.67,153334.99,27.15,12.02
1815.5,1741.26,100.49,4.38,1015.47,55.45,6.73,18.99,1815.76,153360.0,27.04,12.02
1815.6,1741.35,99.22,4.36,1015.71,55.46,6.38,19.1,1815.87,153387.0,26.84,12.02
1815.7,1741.43,99.65,4.33,1015.71,55.5,6.29,19.16,1815.97,153408.0,27.05,12.02
1815.8,1741.52,100.14,4.62,1015.71,55.21,6.22,19.17,1816.08,153434.99,27.1,11.71
1815.9,1741.61,99.31,4.63,1015.71,55.2,5.98,19.2,1816.18,153458.99,27.04,11.71
1816.0,1741.69,99.73,4.79,1015.71,55.04,6.39,19.19,1816.27,153482.0,26.96,11.71
1816.1,1741.78,99.72,4.75,1015.36,55.08,6.87,19.33,1816.38,153506.0,27.17,11.71
1816.2,1741.87,98.97,4.67,1015.95,55.16,6.47,19.24,1816.46,153528.0,27.2,11.71
1816.3,1741.95,99.36,4.81,1015.71,55.02,5.85,19.28,1816.57,153554.99,27.16,11.71
1816.4,1742.04,99.58,5.5,1015.71,54.32,7.6,19.17,1816.65,153576.99,26.9,11.71
1816.5,1742.12,99.41,5.71,1015.71,54.12,6.54,19.03,1816.72,153652.0,27.02,11.71
1816.6,1742.21,100.7,5.83,1015.59,53.99,6.87,19.18,1816.82,153705.0,27.07,11.71
1816.7,1742.3,100.64,5.75,1015.71,54.07,6.49,19.32,1816.92,153753.0,26.9,11.71
1816.8,1742.38,99.9,5.48,1015.71,54.35,6.46,19.16,1817.01,153798.98,26.9,9.01
1816.9,1742.47,99.48,5.17,1015.71,54.66,7.33,19.27,1817.11,153847.99,26.75,9.01
1817.0,1742.56,100.79,5.0,1015.71,54.82,6.24,19.3,1817.2,153894.0,26.83,9.01
1817.1,1742.64,99.78,4.9,1015.47,54.92,5.89,19.1,1817.3,153940.0,27.27,9.01
1817.2,1742.73,99.52,5.14,1015.71,54.69,5.79,19.06,1817.4,153992.0,27.17,9.01
1817.3,1742.81,100.26,5.04,1015.83,54.79,6.85,19.03,1817.5,154041.98,26.8,9.01
1817.4,1742.9,100.3,4.79,1015.71,55.04,7.24,18.96,1817.62,154089.99,24.9,9.01
1817.5,1742.99,99.41,4.74,1015.71,55.09,6.36,18.96,1817.72,154129.0,27.14,9.01
1817.6,1743.07,100.03,4.67,1015.71,55.16,6.61,18.97,1817.83,154169.0,27.07,9.01
1817.7,1743.16,99.4,4.92,1015.71,54.91,6.77,18.99,1817.93,154201.0,27.11,9.01
1817.8,1743.24,100.4,4.91,1015.71,54.92,6.22,19.0,1818.03,154235.98,27.07,7.93
1817.9,1743.33,99.2,5.07,1015.71,54.76,6.25,19.02,1818.14,154270.99,27.22,7.93
1818.0,1743.42,100.67,5.0,1015.59,54.83,6.42,19.01,1818.24,154305.0,27.31,7.93
1818.1,1743.5,99.55,5.09,1015.71,54.74,6.17,19.01,1818.35,154340.0,27.27,7.93
1818.2,1743.59,99.35,5.04,1015.12,54.79,7.18,19.04,1818.44,154371.0,26.8,7.93
1818.3,1743.67,100.03,5.08,1015.36,54.74,6.77,19.01,1818.55,154406.98,27.38,7.93
