,train_depth,train_true,train_pre,train_depth,test_true,test_pre
4264,490.401,78.87,5.2548556,,,
4265,488.876,79.64,5.2430267,,,
4266,487.376,81.39,5.230879,,,
4267,485.976,80.29,5.2398653,,,
4268,484.501,84.03,5.202298,,,
4269,482.951,74.8,5.2888293,,,
4270,481.526,53.13,5.5166273,,,
4271,479.976,55.085,5.4992824,,,
4272,478.651,55.6,5.4956975,,,
4273,477.151,57.87,5.4634886,,,
4274,475.801,66.83,5.2884307,,,
4275,474.551,69.67,5.202352,,,
4276,473.251,71.23,5.2039094,,,
4277,471.976,72.46,5.1922326,,,
4278,470.601,69.45,5.2259398,,,
4279,469.376,65.45,5.2659607,,,
4280,467.976,18.34,5.7655187,,,
4281,465.651,44.29,5.577606,,,
4282,443.176,91.72,5.168532,,,
4283,441.776,80.04,5.268117,,,
4284,440.326,28.4,5.7868896,,,
4285,438.976,36.12,5.748332,,,
4286,437.776,55.65,5.5391283,,,
4287,436.551,60.09,5.4118867,,,
4288,435.401,54.02,5.45629,,,
4289,434.151,56.96,5.3693843,,,
4290,432.851,56.59,5.3738008,,,
4291,431.426,56.28,5.2382035,,,
4292,430.051,51.83,5.271656,,,
4293,428.851,50.58,5.2767134,,,
4294,427.626,50.35,5.279701,,,
4295,426.501,45.29,5.348318,,,
4296,403.976,92.77,5.18984,,,
4297,401.401,99.45,5.186482,,,
4298,399.901,37.85,5.744923,,,
4299,398.226,59.83,5.5388,,,
4300,397.101,55.99,5.57929,,,
4301,395.926,54.84,5.5948114,,,
4302,394.701,58.29,5.4259763,,,
4303,393.476,58.89,5.202171,,,
4304,392.276,61.01,5.17503,,,
4305,391.176,57.78,5.220314,,,
4306,389.826,55.5,5.2437015,,,
4307,388.676,56.31,5.239943,,,
4308,387.401,55.45,5.2483807,,,
4309,386.176,37.59,5.4290366,,,
4310,384.976,2.93,4.9041495,,,
4311,363.526,59.7,5.4390635,,,
4312,362.101,24.93,5.6738796,,,
4313,360.701,52.19,5.5245223,,,
4314,359.551,54.52,5.497145,,,
4315,358.276,48.28,5.6373916,,,
4316,356.951,50.76,5.2602654,,,
4317,355.851,49.34,5.250819,,,
4318,354.626,49.38,5.245179,,,
4319,353.501,50.36,5.2097235,,,
4320,352.276,50.99,5.185918,,,
4321,350.951,52.94,5.1628804,,,
4322,349.751,49.54,5.214421,,,
4323,348.476,50.03,5.2117467,,,
4324,347.251,48.55,5.2336392,,,
4325,346.051,48.86,5.2223706,,,
4326,344.801,50.04,5.194086,,,
4327,343.626,41.45,5.304916,,,
4328,342.276,13.9,5.7538033,,,
4329,341.176,47.3,5.1916323,,,
4330,340.001,49.39,5.154084,,,
4331,338.626,51.5,5.2612605,,,
4332,337.201,44.07,5.3827047,,,
4333,335.976,35.21,5.5423098,,,
4334,334.801,32.88,5.5843773,,,
4335,333.751,33.31,5.5764527,,,
4336,332.576,32.13,5.490142,,,
4337,331.301,33.56,5.18479,,,
4338,330.001,33.73,5.1766715,,,
4339,328.726,32.94,5.1888003,,,
4340,327.526,69.83,5.1720343,,,
4341,317.126,39.52,5.5596275,,,
4342,309.501,68.78,5.256607,,,
4343,308.201,53.0,5.4426293,,,
4344,306.951,44.6,5.562741,,,
4345,304.826,11.76,5.5261006,,,
4346,302.826,4.03,4.965193,,,
4347,301.901,30.46,5.6222434,,,
4348,300.826,31.37,5.425793,,,
4349,299.751,32.54,5.3313136,,,
4350,298.576,32.31,5.0816145,,,
4351,297.476,32.21,5.072582,,,
4352,546.651,53.57,5.3990836,,,
4353,545.301,15.05,5.7311573,,,
4354,544.126,59.88,5.189452,,,
4355,542.826,63.0,5.170617,,,
4356,541.476,57.96,5.226769,,,
4357,539.976,60.885002,5.1879315,,,
4358,538.626,59.51,5.2421494,,,
4359,537.201,64.52,5.199627,,,
4360,535.826,62.29,5.2270846,,,
4361,534.376,63.4,5.210512,,,
4362,533.076,63.37,5.2158856,,,
4363,531.626,63.37,5.210746,,,
4364,530.351,64.29,5.1991324,,,
4365,529.051,67.07,5.199857,,,
4366,527.751,65.73,5.211115,,,
4367,526.301,63.29,5.228873,,,
4368,524.951,99.61,5.2059293,,,
4369,523.601,61.79,5.5305905,,,
4370,522.276,52.87,5.627866,,,
4371,521.026,50.05,5.6629815,,,
4372,519.751,66.72,5.477763,,,
4373,518.501,71.08,5.430759,,,
4374,517.076,66.37,5.241651,,,
4375,515.751,71.34,5.1846385,,,
4376,514.226,71.35,5.18674,,,
4377,512.776,62.84,5.3037305,,,
4378,511.351,65.99,5.269029,,,
4379,510.076,61.48,5.3135242,,,
4380,508.851,55.39,5.3921127,,,
4381,507.326,54.44,5.3979945,,,
4382,506.026,52.04,5.3729234,,,
4383,503.676,32.42,5.6209445,,,
4384,502.276,70.98,5.198852,,,
4385,500.926,74.93,5.1912737,,,
4386,499.551,76.0,5.1847935,,,
4387,498.076,80.43,5.1940546,,,
4388,496.501,77.5,5.22686,,,
4389,494.876,83.26,5.2041473,,,
4390,493.301,75.95,5.2606435,,,
4391,491.801,80.87,5.2342114,,,
4392,490.276,78.87,5.2513995,,,
4393,488.776,79.64,5.239616,,,
4394,487.351,81.39,5.227649,,,
4395,485.876,80.29,5.2364945,,,
4396,484.476,84.03,5.1998796,,,
4397,482.851,74.8,5.2850547,,,
4398,481.426,53.13,5.5117183,,,
4399,479.901,55.92,5.4853606,,,
4400,478.576,55.6,5.4910517,,,
4401,477.076,57.87,5.459571,,,
4402,475.776,66.83,5.2777677,,,
4403,474.451,69.67,5.2023926,,,
4404,473.201,71.23,5.2009387,,,
4405,471.826,72.46,5.1914234,,,
4406,470.576,69.45,5.2219086,,,
4407,469.301,65.45,5.2618237,,,
4408,466.976,78.88,5.16176,,,
4409,465.576,44.29,5.572168,,,
4410,443.151,91.72,5.165707,,,
4411,441.676,80.04,5.2645035,,,
4412,440.276,28.4,5.780404,,,
4413,438.951,72.46,5.34861,,,
4414,437.701,55.65,5.534439,,,
4415,436.476,60.09,5.4072943,,,
4416,435.376,54.02,5.4512553,,,
4417,434.076,56.96,5.364467,,,
4418,432.801,56.59,5.3690906,,,
4419,431.351,56.28,5.233458,,,
4420,429.976,51.83,5.2664814,,,
4421,428.826,50.58,5.2713027,,,
4422,427.476,50.35,5.274211,,,
4423,426.426,45.29,5.3422394,,,
4424,403.926,89.68,5.211155,,,
4425,401.301,99.45,5.1830254,,,
4426,399.876,37.85,5.738518,,,
4427,398.201,59.83,5.5344315,,,
4428,397.026,55.99,5.574771,,,
4429,395.801,54.84,5.5902066,,,
4430,394.676,58.29,5.4212804,,,
4431,393.326,58.89,5.197449,,,
4432,392.201,61.01,5.1741457,,,
4433,391.076,57.78,5.215512,,,
4434,389.751,55.5,5.2387476,,,
4435,388.601,56.31,5.235021,,,
4436,387.276,55.45,5.2433195,,,
4437,386.126,37.59,5.4221354,,,
4438,364.976,97.77,5.0869317,,,
4439,363.451,59.7,5.434596,,,
4440,361.976,24.93,5.6674905,,,
4441,360.626,52.19,5.5197253,,,
4442,359.501,54.52,5.4924397,,,
4443,358.176,48.28,5.632351,,,
4444,356.901,50.76,5.25458,,,
4445,355.776,49.34,5.2453475,,,
4446,354.576,49.38,5.2395015,,,
4447,353.451,50.36,5.2047706,,,
4448,352.201,50.99,5.1806846,,,
4449,350.826,52.94,5.1592355,,,
4450,349.676,49.54,5.2086477,,,
4451,348.426,50.03,5.206361,,,
4452,347.176,48.55,5.228041,,,
4453,345.976,47.995,5.2283473,,,
4454,344.751,50.04,5.1888313,,,
4455,343.576,41.45,5.2981744,,,
4456,342.151,13.9,5.7413263,,,
4457,341.101,47.3,5.1855903,,,
4458,339.876,60.13,5.145708,,,
4459,338.576,51.5,5.2556324,,,
4460,337.151,44.07,5.3763747,,,
4461,335.926,32.84,5.573573,,,
4462,334.776,32.88,5.5771,,,
4463,333.701,33.31,5.5692225,,,
4464,332.526,32.13,5.483595,,,
4465,331.226,33.56,5.1776156,,,
4466,329.976,33.92,5.165028,,,
4467,328.576,32.94,5.1804295,,,
4468,327.501,69.83,5.1672664,,,
4469,317.001,39.52,5.5531673,,,
4470,309.476,68.78,5.2524133,,,
4471,308.151,53.0,5.4377527,,,
4472,306.926,44.6,5.5571256,,,
4473,304.776,11.76,5.5155177,,,
4474,302.801,4.03,5.011998,,,
4475,301.851,30.46,5.6145144,,,
4476,300.801,31.37,5.4173856,,,
4477,299.601,32.54,5.3229628,,,
4478,298.551,32.31,5.0727015,,,
4479,297.376,32.21,5.0637403,,,
4480,546.601,53.57,5.395167,,,
4481,545.276,15.05,5.721623,,,
4482,544.051,59.88,5.18552,,,
4483,542.776,63.0,5.1707296,,,
4484,541.426,57.96,5.2224793,,,
4485,539.951,61.9,5.169789,,,
4486,538.576,59.51,5.238513,,,
4487,537.176,64.52,5.196362,,,
4488,535.726,62.29,5.223431,,,
4489,534.301,63.4,5.207193,,,
4490,533.001,63.37,5.212277,,,
4491,531.551,63.37,5.207195,,,
4492,530.276,64.29,5.1957474,,,
4493,528.976,64.765,5.219084,,,
4494,527.626,65.73,5.2079945,,,
4495,526.226,63.29,5.2255425,,,
4496,524.851,99.61,5.2039742,,,
4497,523.501,61.79,5.5272536,,,
4498,522.251,52.87,5.623912,,,
4499,521.001,50.05,5.658854,,,
4500,519.701,66.72,5.4744396,,,
4501,518.451,71.08,5.427592,,,
4502,517.001,66.37,5.2380357,,,
4503,515.701,71.34,5.181434,,,
4504,514.176,71.35,5.1833324,,,
4505,512.701,62.84,5.299973,,,
4506,511.301,65.99,5.265619,,,
4507,510.001,61.48,5.3098793,,,
4508,508.751,55.39,5.3880324,,,
4509,507.251,54.44,5.3940983,,,
4510,505.976,52.04,5.3686986,,,
4511,503.551,32.42,5.614189,,,
4512,502.176,70.98,5.1956234,,,
4513,500.876,74.93,5.188824,,,
4514,499.526,76.0,5.183128,,,
4515,498.026,80.43,5.1911106,,,
4516,496.476,77.5,5.2240715,,,
4517,494.826,83.26,5.205948,,,
4518,493.276,75.95,5.257662,,,
4519,491.776,80.87,5.231407,,,
4520,490.251,78.87,5.248578,,,
4521,488.726,79.64,5.2367964,,,
4522,487.276,81.39,5.2252073,,,
4523,485.851,80.29,5.233728,,,
4524,484.376,84.03,5.197278,,,
4525,482.801,74.8,5.282028,,,
4526,481.326,53.13,5.5078115,,,
4527,479.826,55.92,5.481581,,,
4528,478.526,55.6,5.48731,,,
4529,477.001,57.87,5.456478,,,
4530,475.726,66.83,5.2754965,,,
4531,474.401,69.67,5.199621,,,
4532,473.076,71.23,5.1978993,,,
4533,471.726,72.46,5.19266,,,
4534,470.476,69.45,5.2186136,,,
4535,469.226,65.45,5.258671,,,
4536,466.951,78.88,5.160206,,,
4537,465.476,44.29,5.567792,,,
4538,443.026,91.72,5.163022,,,
4539,441.651,80.04,5.2615438,,,
4540,440.226,28.4,5.7761292,,,
4541,438.901,72.46,5.345391,,,
4542,437.676,55.65,5.530663,,,
4543,436.451,60.09,5.4035926,,,
4544,435.301,54.02,5.4474034,,,
4545,434.026,56.96,5.360494,,,
4546,432.776,56.59,5.365227,,,
4547,431.276,56.28,5.2298527,,,
4548,429.926,48.96,5.3013945,,,
4549,428.751,50.58,5.2667804,,,
4550,427.401,50.35,5.269742,,,
4551,426.401,45.29,5.337498,,,
4552,403.851,89.68,5.208488,,,
4553,401.251,99.45,5.1807537,,,
4554,399.801,37.85,5.7330265,,,
4555,398.151,59.83,5.5308495,,,
4556,397.001,55.99,5.571119,,,
4557,395.776,54.84,5.586536,,,
4558,394.601,58.29,5.4174957,,,
4559,393.201,58.89,5.1936154,,,
4560,392.126,61.01,5.1710577,,,
4561,391.051,57.78,5.2116175,,,
4562,389.701,55.5,5.234624,,,
4563,388.526,56.31,5.2309875,,,
4564,387.226,55.45,5.239323,,,
4565,386.051,37.59,5.4167256,,,
4566,364.951,97.77,5.0849743,,,
4567,363.401,59.7,5.43105,,,
4568,361.951,50.4,5.5364184,,,
4569,360.576,52.19,5.5158067,,,
4570,359.426,54.52,5.488601,,,
4571,358.126,48.28,5.628258,,,
4572,356.826,50.76,5.249918,,,
4573,355.726,49.34,5.2407265,,,
4574,354.526,49.38,5.234876,,,
4575,353.401,50.36,5.200723,,,
4576,352.176,50.99,5.176281,,,
4577,350.801,52.94,5.159023,,,
4578,349.601,49.54,5.2039695,,,
4579,348.376,50.03,5.201873,,,
4580,347.151,48.55,5.2234015,,,
4581,345.926,47.13,5.2360454,,,
4582,344.726,50.04,5.18443,,,
4583,343.526,41.45,5.2926583,,,
4584,342.126,13.9,5.7313757,,,
4585,341.051,47.3,5.1805177,,,
4586,339.851,60.13,5.142377,,,
4587,338.501,51.5,5.2509656,,,
4588,337.101,44.07,5.371176,,,
4589,335.876,32.84,5.567394,,,
4590,334.676,32.88,5.5712934,,,
4591,333.601,33.31,5.5635557,,,
4592,332.376,32.13,5.4793634,,,
4593,331.176,33.56,5.171397,,,
4594,329.926,33.92,5.1585255,,,
4595,328.551,32.94,5.173597,,,
4596,327.476,69.83,5.1640506,,,
4597,310.976,78.13,5.1605763,,,
4598,309.351,68.78,5.248946,,,
4599,308.026,53.0,5.433767,,,
4600,306.876,44.6,5.553007,,,
4601,304.726,11.76,5.5073347,,,
4602,302.751,4.03,5.021454,,,
4603,301.751,30.46,5.608373,,,
4604,300.701,31.37,5.4105706,,,
4605,299.576,32.54,5.316096,,,
4606,298.401,32.31,5.065374,,,
4607,297.326,32.21,5.0563536,,,
4608,546.526,53.57,5.3940315,,,
4609,545.176,15.05,5.7194543,,,
4610,544.001,59.88,5.1844177,,,
4611,542.701,63.0,5.1702385,,,
4612,541.326,57.96,5.2208786,,,
4613,539.901,61.9,5.1682796,,,
4614,538.451,59.51,5.237269,,,
4615,537.076,64.52,5.1956115,,,
4616,535.676,62.29,5.2222257,,,
4617,534.276,63.4,5.2066503,,,
4618,532.926,61.22,5.2330356,,,
4619,531.451,63.37,5.20607,,,
4620,530.201,64.29,5.195008,,,
4621,528.876,62.46,5.241138,,,
4622,527.601,65.73,5.2080617,,,
4623,526.126,63.29,5.224582,,,
4624,524.776,99.61,5.20359,,,
4625,523.476,61.79,5.5262876,,,
4626,522.201,52.87,5.622702,,,
4627,520.951,25.64,5.767878,,,
4628,519.676,66.72,5.4734554,,,
4629,518.426,71.08,5.4266167,,,
4630,516.976,66.37,5.2368126,,,
4631,515.576,71.34,5.1806154,,,
4632,514.151,71.35,5.182202,,,
4633,512.651,62.84,5.295707,,,
4634,511.276,65.99,5.2644696,,,
4635,509.976,58.66,5.3383064,,,
4636,508.701,55.39,5.386558,,,
4637,507.176,54.44,5.3929,,,
4638,505.951,52.95,5.3564286,,,
4639,503.526,32.42,5.6109853,,,
4640,502.151,70.98,5.1950445,,,
4641,500.776,74.93,5.188318,,,
4642,499.401,76.0,5.183905,,,
4643,498.001,80.43,5.190379,,,
4644,496.351,77.5,5.2229915,,,
4645,494.751,83.26,5.2084527,,,
4646,493.151,75.95,5.2566814,,,
4647,491.676,80.87,5.2304583,,,
4648,490.151,78.87,5.247656,,,
4649,488.651,79.64,5.235844,,,
4650,487.201,81.39,5.2245383,,,
4651,485.751,80.29,5.2327714,,,
4652,484.326,84.03,5.196774,,,
4653,482.751,74.8,5.281102,,,
4654,481.276,53.13,5.506514,,,
4655,479.751,55.92,5.4804125,,,
4656,478.426,55.6,5.4862413,,,
4657,476.976,57.87,5.45575,,,
4658,475.651,66.83,5.2761016,,,
4659,474.351,69.67,5.199311,,,
4660,473.026,71.23,5.1973863,,,
4661,471.676,72.46,5.1940007,,,
4662,470.451,69.45,5.217557,,,
4663,469.151,65.45,5.2578616,,,
4664,466.826,78.88,5.1604395,,,
4665,465.426,44.29,5.5663843,,,
4666,442.976,91.72,5.1622987,,,
4667,441.551,80.04,5.2605395,,,
4668,440.151,28.4,5.776462,,,
4669,438.776,72.46,5.3443065,,,
4670,437.601,55.65,5.5295715,,,
4671,436.351,60.09,5.4023943,,,
4672,435.251,54.02,5.446527,,,
4673,433.976,56.96,5.359279,,,
4674,432.701,56.59,5.3639936,,,
4675,431.201,56.28,5.2290387,,,
4676,429.901,48.96,5.298088,,,
4677,428.701,50.58,5.265284,,,
4678,427.351,50.35,5.268344,,,
4679,426.301,45.29,5.335961,,,
4680,403.801,89.68,5.2076173,,,
4681,401.151,99.45,5.1804404,,,
4682,399.726,37.85,5.7315073,,,
4683,398.101,59.83,5.5297313,,,
4684,396.976,55.99,5.570039,,,
4685,395.751,54.84,5.5854955,,,
4686,394.551,58.29,5.4164076,,,
4687,393.176,58.89,5.1925087,,,
4688,392.101,61.01,5.170363,,,
4689,390.976,57.78,5.210418,,,
4690,389.676,55.5,5.2331634,,,
4691,388.451,56.31,5.2296963,,,
4692,387.126,55.45,5.2382207,,,
4693,386.026,37.59,5.4150395,,,
4694,364.826,97.77,5.0845313,,,
4695,363.301,59.7,5.430037,,,
4696,361.926,50.4,5.535256,,,
4697,360.451,52.19,5.514605,,,
4698,359.351,54.52,5.4874105,,,
4699,358.051,48.28,5.6271276,,,
4700,356.751,50.76,5.2483387,,,
4701,355.701,49.34,5.239056,,,
4702,354.476,49.38,5.2333684,,,
4703,353.326,50.36,5.1992173,,,
4704,352.076,50.99,5.174801,,,
4705,350.751,52.94,5.1616693,,,
4706,349.476,49.54,5.202482,,,
4707,348.351,50.03,5.200405,,,
4708,347.126,48.55,5.2218676,,,
4709,345.876,47.13,5.2347617,,,
4710,344.701,50.04,5.1828265,,,
4711,343.501,41.45,5.2905393,,,
4712,342.076,13.9,5.728915,,,
4713,341.026,47.3,5.1786966,,,
4714,339.776,60.13,5.141451,,,
4715,338.476,51.5,5.2493668,,,
4716,337.076,44.07,5.369543,,,
4717,335.826,32.84,5.5647464,,,
4718,334.651,32.88,5.5696554,,,
4719,333.501,33.31,5.562123,,,
4720,332.226,32.13,5.4796333,,,
4721,331.151,33.56,5.1692615,,,
4722,329.876,33.92,5.156488,,,
4723,328.526,32.94,5.1714115,,,
4724,327.376,69.83,5.1636386,,,
4725,310.876,78.13,5.1598096,,,
4726,309.251,68.78,5.247746,,,
4727,307.976,53.0,5.432462,,,
4728,306.801,44.6,5.5517154,,,
4729,304.651,11.76,5.506541,,,
4730,302.726,4.03,4.979978,,,
4731,301.701,30.46,5.6067214,,,
4732,300.676,31.37,5.408315,,,
4733,299.476,32.54,5.313764,,,
4734,298.376,32.31,5.062963,,,
4735,297.276,32.21,5.0538077,,,
4736,546.501,53.57,5.396006,,,
4737,545.126,15.05,5.7261276,,,
4738,543.976,58.9,5.198048,,,
4739,542.676,63.0,5.172072,,,
4740,541.301,57.96,5.222435,,,
4741,539.801,61.9,5.1700816,,,
4742,538.426,59.51,5.2387605,,,
4743,537.051,64.52,5.1973057,,,
4744,535.651,62.29,5.223773,,,
4745,534.201,63.4,5.2086496,,,
4746,532.851,61.22,5.234567,,,
4747,531.401,63.37,5.207675,,,
4748,530.176,64.29,5.1969295,,,
4749,528.826,62.46,5.2427254,,,
4750,527.551,65.73,5.2101107,,,
4751,526.076,63.29,5.2261972,,,
4752,524.701,99.61,5.2040772,,,
4753,523.351,61.79,5.5279818,,,
4754,522.126,52.87,5.6246023,,,
4755,520.901,25.64,5.771406,,,
4756,519.651,66.72,5.4750676,,,
4757,518.326,71.08,5.4280667,,,
4758,516.926,68.03,5.2204,,,
4759,515.551,71.34,5.182252,,,
4760,514.051,71.35,5.183659,,,
4761,512.601,62.84,5.297502,,,
4762,511.201,65.99,5.2658973,,,
4763,509.926,58.66,5.3390894,,,
4764,508.601,55.39,5.388061,,,
4765,507.051,54.44,5.394252,,,
4766,505.826,52.95,5.3582773,,,
4767,503.451,32.42,5.6144786,,,
4768,502.076,70.98,5.196874,,,
4769,500.751,74.93,5.1898756,,,
4770,499.301,76.0,5.1859336,,,
4771,497.951,82.0,5.187516,,,
4772,496.251,77.5,5.2238708,,,
4773,494.676,83.26,5.209857,,,
4774,493.051,75.95,5.2579403,,,
4775,491.626,80.87,5.231662,,,
4776,490.101,78.87,5.2489057,,,
4777,488.576,79.64,5.237028,,,
4778,487.151,81.39,5.2258196,,,
4779,485.676,80.29,5.2339115,,,
4780,484.176,84.03,5.1982217,,,
4781,482.651,74.8,5.282482,,,
4782,481.126,53.13,5.5082593,,,
4783,479.601,55.92,5.4821987,,,
4784,478.376,55.6,5.48814,,,
4785,476.926,63.67,5.396057,,,
4786,475.626,66.83,5.278774,,,
4787,474.276,69.67,5.2009087,,,
4788,473.001,71.23,5.1991615,,,
4789,471.651,72.46,5.195825,,,
4790,470.376,69.45,5.21898,,,
4791,469.076,65.45,5.259287,,,
4792,466.801,78.88,5.1619105,,,
4793,465.326,44.29,5.568302,,,
4794,442.901,83.7,5.230245,,,
4795,441.501,80.04,5.2617497,,,
4796,440.126,28.4,5.781126,,,
4797,438.751,72.46,5.34571,,,
4798,437.526,55.65,5.531444,,,
4799,436.301,60.09,5.403936,,,
4800,435.151,54.02,5.4487357,,,
4801,433.926,56.47,5.3671904,,,
4802,432.651,56.59,5.36573,,,
4803,431.126,56.28,5.2310395,,,
4804,429.876,48.96,5.2986355,,,
4805,428.551,50.58,5.267167,,,
4806,427.326,50.35,5.270336,,,
4807,426.251,45.29,5.337587,,,
4808,403.701,89.68,5.208782,,,
4809,401.101,99.45,5.181822,,,
4810,399.626,37.85,5.734303,,,
4811,398.051,59.83,5.531417,,,
4812,396.951,57.59,5.5548162,,,
4813,395.676,54.84,5.5874286,,,
4814,394.401,58.29,5.418291,,,
4815,393.126,58.89,5.1942472,,,
4816,392.076,61.01,5.17226,,,
4817,390.926,58.71,5.201974,,,
4818,389.626,55.5,5.234762,,,
4819,388.301,56.31,5.2314315,,,
4820,387.076,55.45,5.240118,,,
4821,385.976,37.59,5.4174685,,,
4822,364.676,97.77,5.08493,,,
4823,363.176,59.7,5.431789,,,
4824,361.801,50.4,5.537276,,,
4825,360.426,52.19,5.516561,,,
4826,359.226,54.52,5.4892287,,,
4827,357.976,51.28,5.596996,,,
4828,356.701,50.76,5.2501616,,,
4829,355.601,49.34,5.240769,,,
4830,354.351,49.38,5.235355,,,
4831,353.251,50.36,5.200611,,,
4832,352.026,50.99,5.1766376,,,
4833,350.701,52.94,5.164806,,,
4834,349.451,49.54,5.2044177,,,
4835,348.226,50.03,5.2023335,,,
4836,347.076,48.55,5.223801,,,
4837,345.801,47.13,5.236821,,,
4838,344.651,50.04,5.184577,,,
4839,343.426,41.45,5.2923203,,,
4840,342.001,13.9,5.735126,,,
4841,341.001,47.3,5.180668,,,
4842,339.676,60.13,5.1424274,,,
4843,338.326,51.5,5.251191,,,
4844,337.001,44.07,5.3718996,,,
4845,335.776,32.84,5.567558,,,
4846,334.576,32.88,5.572626,,,
4847,333.451,33.31,5.5652843,,,
4848,332.176,32.13,5.4836054,,,
4849,331.026,33.56,5.1719537,,,
4850,329.826,33.92,5.1594596,,,
4851,328.426,32.94,5.174347,,,
4852,327.351,69.83,5.1655836,,,
4853,310.826,78.13,5.1609645,,,
4854,309.201,68.78,5.2491875,,,
4855,307.876,49.48,5.4796214,,,
4856,306.776,44.6,5.553414,,,
4857,304.626,11.76,5.5138264,,,
4858,302.701,4.03,4.912031,,,
4859,301.676,30.46,5.61012,,,
4860,300.651,31.37,5.411252,,,
4861,299.451,32.54,5.316638,,,
4862,298.351,32.31,5.066119,,,
4863,297.226,32.21,5.0568414,,,
4864,546.451,53.57,5.3997197,,,
4865,545.026,15.05,5.737305,,,
4866,543.901,58.9,5.2015758,,,
4867,542.601,63.0,5.1754055,,,
4868,541.251,57.96,5.225979,,,
4869,539.726,61.9,5.1735344,,,
4870,538.276,59.51,5.2419243,,,
4871,536.976,64.52,5.200426,,,
4872,535.551,62.29,5.2269583,,,
4873,534.151,63.4,5.212054,,,
4874,532.776,61.22,5.2377815,,,
4875,531.276,63.37,5.210863,,,
4876,530.101,64.29,5.2002974,,,
4877,528.776,62.46,5.2459106,,,
4878,527.451,65.73,5.2132363,,,
4879,525.976,63.29,5.2292304,,,
4880,524.601,99.61,5.206137,,,
4881,523.326,61.79,5.531178,,,
4882,522.101,52.87,5.628268,,,
4883,520.876,25.64,5.7769504,,,
4884,519.551,66.72,5.478197,,,
4885,518.301,71.08,5.430925,,,
4886,516.826,68.03,5.2235384,,,
4887,515.501,71.34,5.18527,,,
4888,514.026,71.35,5.186647,,,
4889,512.501,62.84,5.300641,,,
4890,511.126,65.99,5.2688622,,,
4891,509.876,58.66,5.3424053,,,
4892,508.551,55.39,5.391427,,,
4893,507.026,54.44,5.396626,,,
4894,505.801,52.95,5.361855,,,
4895,503.376,32.42,5.620382,,,
4896,502.001,70.98,5.2000055,,,
4897,500.651,74.93,5.192913,,,
4898,499.251,76.0,5.188956,,,
4899,497.876,82.0,5.190006,,,
4900,496.201,77.5,5.2261543,,,
4901,494.651,83.26,5.2116423,,,
4902,493.001,75.95,5.260567,,,
4903,491.576,80.87,5.2341323,,,
4904,490.051,78.87,5.251422,,,
4905,488.551,79.64,5.2394643,,,
4906,487.051,81.39,5.2282195,,,
4907,485.626,80.29,5.2363157,,,
4908,484.151,84.03,5.2007494,,,
4909,482.526,74.8,5.2851586,,,
4910,481.026,53.13,5.5118394,,,
4911,479.451,55.92,5.4857073,,,
4912,478.276,55.6,5.491672,,,
4913,476.851,63.67,5.3992343,,,
4914,475.576,66.83,5.2819357,,,
4915,474.251,69.67,5.2038336,,,
4916,472.901,67.34,5.2404857,,,
4917,471.551,72.46,5.1984024,,,
4918,470.301,69.45,5.221834,,,
4919,468.976,41.894997,5.5549316,,,
4920,466.701,78.88,5.164282,,,
4921,465.276,44.29,5.5720086,,,
4922,442.851,83.7,5.232646,,,
4923,441.451,80.04,5.2642345,,,
4924,440.001,28.4,5.7869444,,,
4925,438.676,72.46,5.3485703,,,
4926,437.376,55.65,5.535008,,,
4927,436.201,60.09,5.40706,,,
4928,435.101,54.02,5.452251,,,
4929,433.876,56.47,5.370826,,,
4930,432.626,56.59,5.369122,,,
4931,431.051,56.28,5.234389,,,
4932,429.801,48.96,5.302173,,,
4933,428.526,50.58,5.271074,,,
4934,427.226,50.35,5.27419,,,
4935,426.101,45.29,5.341347,,,
4936,403.551,89.68,5.2111125,,,
4937,401.026,99.45,5.1841073,,,
4938,399.576,37.85,5.7389803,,,
4939,397.976,59.83,5.534707,,,
4940,396.876,57.59,5.558295,,,
4941,395.626,54.84,5.591071,,,
4942,394.326,58.29,5.421815,,,
4943,393.051,58.89,5.1975794,,,
4944,392.001,61.01,5.175524,,,
4945,390.901,58.71,5.205248,,,
4946,389.551,55.5,5.2382064,,,
4947,388.226,56.31,5.2348833,,,
4948,387.051,55.45,5.243571,,,
4949,385.901,2.93,4.797831,,,
4950,364.551,97.77,5.086926,,,
4951,363.151,59.7,5.4350715,,,
4952,361.776,50.4,5.5411754,,,
4953,360.376,52.19,5.5203557,,,
4954,359.201,54.52,5.4928756,,,
4955,357.826,52.78,5.584344,,,
4956,356.626,50.76,5.253928,,,
4957,355.526,49.34,5.244434,,,
4958,354.326,49.38,5.2393584,,,
4959,353.126,50.36,5.2040067,,,
4960,352.001,50.99,5.180398,,,
4961,350.651,52.94,5.168777,,,
4962,349.426,49.54,5.2083817,,,
4963,348.176,50.03,5.2062078,,,
4964,347.001,48.55,5.2277517,,,
4965,345.776,47.13,5.240643,,,
4966,344.576,50.04,5.188419,,,
4967,343.376,41.45,5.2967157,,,
4968,341.976,47.3,5.183056,,,
4969,340.951,49.39,5.1530266,,,
4970,339.576,60.13,5.145678,,,
4971,338.176,51.5,5.2549896,,,
4972,336.976,44.07,5.376527,,,
4973,335.726,32.84,5.573343,,,
4974,334.526,32.88,5.578126,,,
4975,333.401,33.31,5.571032,,,
4976,332.101,32.13,5.4887667,,,
4977,331.001,33.56,5.1775866,,,
